datetime,open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,volume
2025-02-25 09:31:00,11.93,12.14,12.19,11.88,9892000.0,118394800.0,2025,2,25,9,31,2025-02-25 09:31,9892000.0
2025-02-25 09:32:00,12.1,12.38,12.42,12.1,4346700.0,53181580.0,2025,2,25,9,32,2025-02-25 09:32,4346700.0
2025-02-25 09:33:00,12.36,12.4,12.5,12.35,5053200.0,62752344.0,2025,2,25,9,33,2025-02-25 09:33,5053200.0
2025-02-25 09:34:00,12.43,12.26,12.43,12.21,2526400.0,31089548.0,2025,2,25,9,34,2025-02-25 09:34,2526400.0
2025-02-25 09:35:00,12.26,12.18,12.26,12.18,1344400.0,16441523.0,2025,2,25,9,35,2025-02-25 09:35,1344400.0
2025-02-25 09:36:00,12.18,12.19,12.21,12.16,1650100.0,20104152.0,2025,2,25,9,36,2025-02-25 09:36,1650100.0
2025-02-25 09:37:00,12.21,12.23,12.27,12.2,1091500.0,13347801.0,2025,2,25,9,37,2025-02-25 09:37,1091500.0
2025-02-25 09:38:00,12.25,12.22,12.27,12.21,1139700.0,13947292.0,2025,2,25,9,38,2025-02-25 09:38,1139700.0
2025-02-25 09:39:00,12.23,12.26,12.3,12.21,1042900.0,12781270.0,2025,2,25,9,39,2025-02-25 09:39,1042900.0
2025-02-25 09:40:00,12.25,12.31,12.37,12.25,1204400.0,14847947.0,2025,2,25,9,40,2025-02-25 09:40,1204400.0
2025-02-25 09:41:00,12.3,12.25,12.3,12.24,773500.0,9482625.0,2025,2,25,9,41,2025-02-25 09:41,773500.0
2025-02-25 09:42:00,12.23,12.25,12.26,12.21,947100.0,11581246.0,2025,2,25,9,42,2025-02-25 09:42,947100.0
2025-02-25 09:43:00,12.25,12.26,12.26,12.21,1121700.0,13732247.0,2025,2,25,9,43,2025-02-25 09:43,1121700.0
2025-02-25 09:44:00,12.26,12.25,12.26,12.24,636700.0,7800115.0,2025,2,25,9,44,2025-02-25 09:44,636700.0
2025-02-25 09:45:00,12.24,12.22,12.24,12.2,1182800.0,14451635.0,2025,2,25,9,45,2025-02-25 09:45,1182800.0
